City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Inta,RU,2021-08-04 09:17:27,66.0317,60.1659,81.59,37,52,4.54
295,Tiznit,MA,2021-08-04 09:16:14,29.5833,-9.5,70.25,63,2,2.95
296,Kidal,ML,2021-08-04 09:17:27,18.4411,1.4078,94.26,32,20,8.37
297,Belyy Yar,RU,2021-08-04 09:17:28,53.6039,91.3903,75.09,57,40,11.18
298,Isla Mujeres,MX,2021-08-04 09:17:28,21.2311,-86.731,82.45,78,6,11.7
299,Galle,LK,2021-08-04 09:17:28,6.0367,80.217,81.34,82,100,15.26
300,Noumea,NC,2021-08-04 09:13:59,-22.2763,166.4572,64.38,79,42,5.64
301,Ponta Delgada,PT,2021-08-04 09:17:29,37.7333,-25.6667,74.12,73,40,5.75
302,Qasigiannguit,GL,2021-08-04 09:17:29,68.8193,-51.1922,46.65,75,37,0.43
303,Teguldet,RU,2021-08-04 09:17:30,57.3064,88.1667,77.95,50,96,1.45
304,Tornio,FI,2021-08-04 09:17:30,65.8481,24.1466,57.22,47,100,12.91
305,Biltine,TD,2021-08-04 09:17:30,14.5333,20.9167,85.08,50,34,7.94
306,Whitianga,NZ,2021-08-04 09:17:31,-36.8333,175.7,48.02,82,88,5.73
307,Nyurba,RU,2021-08-04 09:17:31,63.2842,118.3319,79.93,42,100,10.58
308,Maryville,US,2021-08-04 09:14:12,35.7565,-83.9705,70.14,92,90,3.44
309,Mangrol,IN,2021-08-04 09:17:32,21.1167,70.1167,83.84,78,100,21.54
310,Ulladulla,AU,2021-08-04 09:17:32,-35.35,150.4667,54.09,54,18,15.5
311,Agadez,NE,2021-08-04 09:17:32,19.75,10.25,100.81,19,4,12.93
312,Vangaindrano,MG,2021-08-04 09:17:33,-23.35,47.6,68.02,79,97,6.08
313,Hami,CN,2021-08-04 09:17:33,42.8,93.45,96.57,7,27,2.62
314,North Bend,US,2021-08-04 09:17:33,43.4065,-124.2243,57.92,100,90,0.0
315,Soyo,AO,2021-08-04 09:17:34,-6.1349,12.3689,77.97,72,39,10.02
316,Vostok,RU,2021-08-04 09:17:34,46.4856,135.8833,71.35,88,27,4.85
317,Rostovka,RU,2021-08-04 09:17:34,55.3842,71.8891,76.39,45,8,11.92
318,Cabo San Lucas,MX,2021-08-04 09:17:35,22.8909,-109.9124,82.81,76,91,4.0
319,Roald,NO,2021-08-04 09:17:35,62.5833,6.1333,65.16,63,20,5.75
320,Kununurra,AU,2021-08-04 09:17:35,-15.7667,128.7333,84.18,24,38,5.75
321,Gamba,GA,2021-08-04 09:17:36,-2.65,10.0,78.08,73,71,9.93
322,Talavera,PH,2021-08-04 09:17:36,15.6167,120.9333,81.82,85,100,12.91
323,Saint-Georges,GD,2021-08-04 09:17:36,12.0564,-61.7485,76.68,88,20,0.0
324,Kushmurun,KZ,2021-08-04 09:17:37,52.4503,64.6311,88.25,34,56,5.5
325,Rocky Mountain House,CA,2021-08-04 09:15:05,52.3668,-114.9188,61.83,66,42,3.91
326,Shenjiamen,CN,2021-08-04 09:17:37,29.9576,122.298,80.06,89,100,16.51
327,Samarinda,ID,2021-08-04 09:17:37,-0.5,117.15,87.55,63,90,5.46
328,Kattivakkam,IN,2021-08-04 09:17:38,13.2167,80.3167,96.89,47,82,5.73
329,Aswan,EG,2021-08-04 09:17:38,24.0934,32.907,106.39,12,9,12.5
330,Contai,IN,2021-08-04 09:17:38,21.7786,87.7536,83.61,82,100,7.67
331,Washington,US,2021-08-04 09:16:28,47.5001,-120.5015,73.89,76,7,5.28
332,Rapid Valley,US,2021-08-04 09:17:39,44.0625,-103.1463,74.37,62,1,10.0
333,Verkhnyaya Inta,RU,2021-08-04 09:17:40,65.9811,60.3094,81.55,37,53,5.1
334,San Rafael,AR,2021-08-04 09:17:40,-34.6177,-68.3301,49.53,35,0,2.17
335,Aitape,PG,2021-08-04 09:17:40,-3.1374,142.3475,80.62,82,77,3.2
336,Isangel,VU,2021-08-04 09:17:41,-19.55,169.2667,68.58,72,5,6.46
337,Mount Gambier,AU,2021-08-04 09:17:41,-37.8333,140.7667,49.91,100,90,8.05
338,Tazovskiy,RU,2021-08-04 09:17:42,67.4667,78.7,60.85,79,58,1.45
339,Egvekinot,RU,2021-08-04 09:17:42,66.3167,-179.1667,46.67,95,100,3.2
340,Sisimiut,GL,2021-08-04 09:17:42,66.9395,-53.6735,44.65,95,83,7.49
341,Baruun-Urt,MN,2021-08-04 09:17:43,46.6806,113.2792,60.51,79,100,14.63
342,Hawera,NZ,2021-08-04 09:17:43,-39.5917,174.2833,45.46,79,100,6.4
343,Krasnoselkup,RU,2021-08-04 09:17:43,65.7,82.4667,76.14,51,52,8.28
344,Nuuk,GL,2021-08-04 09:17:44,64.1835,-51.7216,47.01,93,75,0.0
345,Alor Gajah,MY,2021-08-04 09:17:44,2.3804,102.2089,87.73,74,20,4.61
346,Deer Lake,CA,2021-08-04 09:17:45,49.1667,-57.4316,62.46,82,90,14.97
347,Hauterive,FR,2021-08-04 09:17:45,46.0901,3.4459,61.56,96,100,2.64
348,Nanortalik,GL,2021-08-04 09:17:46,60.1432,-45.2371,43.95,97,100,6.76
349,Price,US,2021-08-04 09:17:46,39.5994,-110.8107,67.26,37,1,4.61
350,San Luis,AR,2021-08-04 09:17:46,-33.295,-66.3356,50.25,49,7,4.92
351,Aksu,CN,2021-08-04 09:17:46,41.1231,80.2644,91.85,18,100,7.09
352,Malinyi,TZ,2021-08-04 09:17:47,-8.9333,36.1333,79.75,45,81,5.06
353,Salalah,OM,2021-08-04 09:17:47,17.0151,54.0924,82.49,83,90,12.66
354,Nehe,CN,2021-08-04 09:17:48,48.4833,124.8333,64.63,98,100,6.58
355,Lidkoping,SE,2021-08-04 09:17:48,58.5052,13.1577,69.42,50,22,2.15
356,Novyye Lyady,RU,2021-08-04 09:17:49,58.0536,56.6039,79.84,48,52,8.68
357,Goderich,CA,2021-08-04 09:17:49,43.7501,-81.7165,60.91,88,47,2.3
358,Aklavik,CA,2021-08-04 09:17:49,68.2191,-135.0107,49.03,55,98,3.71
359,Neosho,US,2021-08-04 09:17:50,36.869,-94.368,69.19,94,5,6.53
360,Esil,KZ,2021-08-04 09:17:50,51.9556,66.4042,86.99,36,66,12.1
361,Moerai,PF,2021-08-04 09:17:50,-22.4333,-151.3333,74.82,84,56,8.59
362,Mount Isa,AU,2021-08-04 09:17:51,-20.7333,139.5,64.17,22,12,16.11
363,Tromso,NO,2021-08-04 09:17:51,69.6496,18.957,54.37,87,75,1.99
364,Hambantota,LK,2021-08-04 09:17:52,6.1241,81.1185,87.55,63,89,26.28
365,Sinnamary,GF,2021-08-04 09:17:52,5.3833,-52.95,76.82,83,15,1.7
366,Torbay,CA,2021-08-04 09:17:52,47.6666,-52.7314,60.58,89,90,17.27
367,Debre Birhan,ET,2021-08-04 09:17:53,9.6833,39.5333,62.67,61,9,4.07
368,Sangar,RU,2021-08-04 09:17:53,63.9242,127.4739,78.53,37,0,3.38
369,Nouakchott,MR,2021-08-04 09:17:54,18.0858,-15.9785,80.53,83,85,6.96
370,Nurota,UZ,2021-08-04 09:17:54,40.5614,65.6886,100.49,12,0,12.46
371,Honiara,SB,2021-08-04 09:17:54,-9.4333,159.95,77.38,86,45,5.39
372,Sheltozero,RU,2021-08-04 09:17:55,61.3667,35.3667,65.25,41,2,17.11
373,Guaruja,BR,2021-08-04 09:13:01,-23.9931,-46.2564,64.17,26,88,8.55
374,Channel-Port Aux Basques,CA,2021-08-04 09:17:55,47.5702,-59.1367,61.39,83,84,19.39
375,Hue,VN,2021-08-04 09:17:56,16.4667,107.6,96.91,38,40,14.97
376,Praia,CV,2021-08-04 09:17:56,14.9215,-23.5087,79.34,89,75,3.44
377,Mackenzie,CA,2021-08-04 09:17:57,55.2999,-123.1698,61.02,82,90,0.0
378,Koumac,NC,2021-08-04 09:17:57,-20.5667,164.2833,68.09,72,90,2.04
379,Portland,US,2021-08-04 09:16:26,45.5234,-122.6762,68.38,71,20,4.61
380,Surazh,RU,2021-08-04 09:17:57,53.0175,32.3918,72.55,45,99,7.2
381,Strezhevoy,RU,2021-08-04 09:14:57,60.7333,77.5889,66.18,48,88,7.16
382,Puerto Baquerizo Moreno,EC,2021-08-04 09:17:58,-0.9,-89.6,68.58,81,16,8.23
383,Yar-Sale,RU,2021-08-04 09:17:58,66.8333,70.8333,74.71,48,8,6.11
384,Viedma,AR,2021-08-04 09:17:59,-40.8135,-62.9967,44.69,82,7,7.54
385,Merauke,ID,2021-08-04 09:17:59,-8.4667,140.3333,78.78,82,100,14.74
386,Isla Vista,US,2021-08-04 09:17:59,34.4133,-119.861,65.32,55,1,5.75
387,Aksha,RU,2021-08-04 09:18:00,50.2814,113.2867,64.94,77,100,2.33
388,Huarmey,PE,2021-08-04 09:18:00,-10.0681,-78.1522,63.41,88,28,5.77
389,Kavieng,PG,2021-08-04 09:18:00,-2.5744,150.7967,82.98,71,32,1.32
390,Vila,PT,2021-08-04 09:18:01,42.0304,-8.1588,64.74,88,100,3.36
391,Maneadero,MX,2021-08-04 09:18:01,31.7167,-116.5667,65.1,91,6,3.0
392,Zapolyarnyy,RU,2021-08-04 09:18:01,69.4154,30.8136,45.68,97,100,25.7
393,Acari,PE,2021-08-04 09:18:02,-15.4311,-74.6158,65.64,71,31,2.93
394,Sault Sainte Marie,CA,2021-08-04 09:18:02,46.5168,-84.3333,61.36,90,1,0.0
395,Dukat,RU,2021-08-04 09:18:02,62.55,155.55,33.3,95,100,3.31
396,Rolla,US,2021-08-04 09:18:03,37.9514,-91.7713,60.51,95,1,0.0
397,Dajal,PK,2021-08-04 09:18:03,29.5577,70.3762,110.53,23,18,13.6
398,Tikrit,IQ,2021-08-04 09:14:21,34.6071,43.6782,112.59,11,0,11.12
399,Dali,CN,2021-08-04 09:18:04,25.7,100.1833,79.3,45,41,0.98
400,Banjar,ID,2021-08-04 09:18:04,-8.19,114.9675,82.26,85,62,1.59
401,Effingham,US,2021-08-04 09:18:04,32.3669,-81.3332,73.83,93,41,4.14
402,Ahipara,NZ,2021-08-04 09:18:04,-35.1667,173.1667,52.27,87,100,9.53
403,Llanes,ES,2021-08-04 09:18:05,43.4198,-4.7549,70.86,85,45,13.18
404,Ilhabela,BR,2021-08-04 09:18:05,-23.7781,-45.3581,62.37,85,69,4.76
405,Bay Roberts,CA,2021-08-04 09:18:06,47.5999,-53.2648,61.34,90,100,8.99
406,Rawson,AR,2021-08-04 09:18:06,-43.3002,-65.1023,50.61,62,0,20.65
407,Whitehorse,CA,2021-08-04 09:13:08,60.7161,-135.0538,60.31,63,66,5.01
408,Pangkalanbuun,ID,2021-08-04 09:18:07,-2.6833,111.6167,85.1,65,98,4.54
409,Caohai,CN,2021-08-04 09:18:07,26.8661,104.2841,73.69,56,22,7.38
410,Teplodar,UA,2021-08-04 09:18:07,46.5059,30.3252,80.24,37,74,7.83
411,Adrar,MR,2021-08-04 09:18:08,20.5022,-10.0711,91.06,32,11,11.92
412,Palmer,US,2021-08-04 09:18:08,42.1584,-72.3287,61.45,92,1,0.0
413,Kantunilkin,MX,2021-08-04 09:18:09,21.0917,-87.45,82.24,98,21,2.24
414,Ketchikan,US,2021-08-04 09:18:09,55.3422,-131.6461,63.07,94,90,10.36
415,Amuntai,ID,2021-08-04 09:18:09,-2.4177,115.2494,89.37,56,66,1.43
416,Raudeberg,NO,2021-08-04 09:18:10,61.9875,5.1352,60.19,69,97,12.91
417,Mweka,CD,2021-08-04 09:18:10,-4.85,21.5667,93.18,16,10,5.21
418,Rio Grande,BR,2021-08-04 09:15:43,-32.035,-52.0986,49.95,93,100,3.29
419,Nago,JP,2021-08-04 09:18:11,26.5881,127.9761,82.83,89,97,23.53
420,Yingkou,CN,2021-08-04 09:18:11,40.6648,122.2283,78.78,75,100,8.88
421,Cherskiy,RU,2021-08-04 09:18:11,68.75,161.3,41.61,90,100,6.55
422,Shimoda,JP,2021-08-04 09:18:12,34.6667,138.95,81.54,79,38,4.43
423,Astana,KZ,2021-08-04 09:18:12,51.1801,71.446,84.15,30,0,13.42
424,Ovre Ardal,NO,2021-08-04 09:18:13,61.3167,7.8,58.08,62,66,3.31
425,Tiarei,PF,2021-08-04 09:18:13,-17.5333,-149.3333,78.82,80,12,11.1
426,Rocha,UY,2021-08-04 09:18:13,-34.4833,-54.3333,44.42,92,7,4.65
427,Sao Joao Da Barra,BR,2021-08-04 09:18:14,-21.6403,-41.0511,63.45,86,24,11.39
428,Pemangkat,ID,2021-08-04 09:18:14,1.1667,108.9667,84.18,76,79,9.19
429,Takoradi,GH,2021-08-04 09:18:14,4.8845,-1.7554,79.66,77,99,9.31
430,Losevo,RU,2021-08-04 09:18:15,50.6767,40.045,80.87,39,16,7.29
431,Agua Dulce,MX,2021-08-04 09:18:15,18.1333,-94.1333,78.48,84,100,6.11
432,Santa Rosa,PH,2021-08-04 09:14:54,14.3122,121.1114,89.1,68,94,13.91
433,Kodlipet,IN,2021-08-04 09:18:16,12.8,75.8833,71.51,83,99,13.73
434,Phonhong,LA,2021-08-04 09:18:16,18.5007,102.4166,93.02,89,100,0.56
435,Asau,RO,2021-08-04 09:18:17,46.4333,26.4,77.92,49,99,4.09
436,Belogorsk,RU,2021-08-04 09:18:17,50.9158,128.4611,67.93,90,94,3.74
437,Guerrero Negro,MX,2021-08-04 09:18:17,27.9769,-114.0611,72.14,76,53,5.44
438,Baiyin,CN,2021-08-04 09:18:18,36.5583,104.2081,79.68,18,95,5.26
439,Kudahuvadhoo,MV,2021-08-04 09:18:18,2.6708,72.8944,81.95,73,96,3.65
440,Harlingen,US,2021-08-04 09:15:20,26.1906,-97.6961,81.9,97,1,4.61
441,Gutierrez,CO,2021-08-04 09:18:19,4.2547,-74.0025,55.2,97,100,1.41
442,Booue,GA,2021-08-04 09:18:19,-0.0921,11.9385,86.31,55,94,3.38
443,Surt,LY,2021-08-04 09:18:20,31.2089,16.5887,90.79,48,0,6.64
444,Kaabong,UG,2021-08-04 09:18:20,3.4836,34.1492,75.92,48,6,11.81
445,Henties Bay,NA,2021-08-04 09:18:21,-22.116,14.2845,61.86,68,0,2.35
446,Trat,TH,2021-08-04 09:18:21,12.5,102.5,86.2,89,100,9.6
447,Ingham,US,2021-08-04 09:18:21,42.6,-84.3833,59.25,95,1,0.0
448,Kehra,EE,2021-08-04 09:18:22,59.3361,25.3211,64.89,41,76,6.93
449,Manggar,ID,2021-08-04 09:18:22,-2.8833,108.2667,84.45,71,51,12.41
450,Nhulunbuy,AU,2021-08-04 09:18:23,-12.2333,136.7667,75.81,69,90,14.97
451,Bara,NG,2021-08-04 09:18:23,10.3744,10.7288,81.32,71,88,12.26
452,Hirara,JP,2021-08-04 09:18:23,24.8,125.2833,82.67,94,75,3.44
453,Shagonar,RU,2021-08-04 09:18:23,51.5333,92.8,74.86,57,57,5.86
454,Chengde,CN,2021-08-04 09:18:24,40.9725,117.9361,80.85,77,37,4.54
455,New Ulm,US,2021-08-04 09:18:24,44.3125,-94.4605,63.0,91,1,4.61
456,Stupava,SK,2021-08-04 09:18:25,48.2747,17.0317,71.17,77,20,4.0
457,Prado,BR,2021-08-04 09:18:25,-17.3411,-39.2208,65.98,90,81,4.41
458,Pacific Grove,US,2021-08-04 09:18:25,36.6177,-121.9166,60.03,92,90,1.99
459,Sakaiminato,JP,2021-08-04 09:18:26,35.55,133.2333,87.73,70,40,9.22
460,Valle De Allende,MX,2021-08-04 09:18:26,26.9333,-105.4,66.45,76,83,2.48
461,Karatuzskoye,RU,2021-08-04 09:18:27,53.6072,92.8667,81.07,49,25,5.48
462,Quang Ngai,VN,2021-08-04 09:14:54,15.1167,108.8,89.17,57,100,4.25
463,Gigmoto,PH,2021-08-04 09:18:27,13.7796,124.39,86.63,70,100,14.67
464,Baykit,RU,2021-08-04 09:18:28,61.67,96.37,81.61,35,92,8.63
465,Kitimat,CA,2021-08-04 09:17:27,54.0524,-128.6534,62.98,95,100,1.36
466,Talaya,RU,2021-08-04 09:18:28,61.3833,152.75,41.59,68,84,15.21
467,Coquimbo,CL,2021-08-04 09:18:29,-29.9533,-71.3436,53.33,93,90,4.61
468,San Giovanni In Fiore,IT,2021-08-04 09:18:29,39.2633,16.6996,86.47,16,1,4.79
469,Szany,HU,2021-08-04 09:18:29,47.4642,17.304,71.13,68,75,6.91
470,Nemencine,LT,2021-08-04 09:18:30,54.85,25.4833,60.44,74,99,7.43
471,Buenaventura,CO,2021-08-04 09:18:30,3.8801,-77.0312,74.46,95,100,1.66
472,Nautla,MX,2021-08-04 09:18:30,20.2167,-96.7833,77.36,84,94,4.72
473,Langenburg,DE,2021-08-04 09:18:31,49.2544,9.8458,66.79,79,75,2.3
474,Fort-Shevchenko,KZ,2021-08-04 09:18:32,44.5086,50.263,87.62,46,8,9.66
475,Assis,BR,2021-08-04 09:16:49,-22.6617,-50.4122,45.91,90,60,8.16
476,San Antonio,US,2021-08-04 09:16:59,29.4241,-98.4936,78.55,86,40,3.44
477,Shimoni,KE,2021-08-04 09:18:32,-4.6476,39.3817,77.97,70,18,15.59
478,Muros,ES,2021-08-04 09:18:33,42.7762,-9.0603,70.3,94,94,3.65
479,Thun,CH,2021-08-04 09:18:33,46.7512,7.6217,63.01,93,100,3.33
480,Ewa Beach,US,2021-08-04 09:18:13,21.3156,-158.0072,80.55,67,90,12.66
481,Sandpoint,US,2021-08-04 09:18:34,48.2766,-116.5533,69.57,65,1,6.91
482,Camacha,PT,2021-08-04 09:18:34,33.0833,-16.3333,72.36,73,75,12.66
483,Alexandria,EG,2021-08-04 09:18:35,31.2156,29.9553,90.37,38,0,6.26
484,Nelson Bay,AU,2021-08-04 09:18:35,-32.7167,152.15,55.99,54,29,1.99
485,Auki,SB,2021-08-04 09:18:36,-8.7676,160.7034,76.06,84,11,5.79
486,Kailua,US,2021-08-04 09:18:36,21.4022,-157.7394,80.58,66,75,17.27
487,La Romana,DO,2021-08-04 09:18:36,18.4273,-68.9728,75.52,86,72,5.84
488,Port Hardy,CA,2021-08-04 09:18:37,50.6996,-127.4199,57.38,94,20,0.0
489,Kuli,RU,2021-08-04 09:18:37,42.0185,47.2434,71.94,49,29,7.43
490,Lodeynoye Pole,RU,2021-08-04 09:18:37,60.726,33.5531,65.64,38,0,13.67
491,Pisco,PE,2021-08-04 09:18:38,-13.7,-76.2167,62.65,82,90,2.3
492,Solnechnogorsk,RU,2021-08-04 09:18:38,56.1833,36.9833,71.55,42,12,5.41
493,Kijang,KR,2021-08-04 09:18:39,35.2442,129.2139,92.93,68,0,4.99
494,Prachuap Khiri Khan,TH,2021-08-04 09:18:39,12.2167,99.75,84.51,62,100,13.47
495,Tshikapa,CD,2021-08-04 09:18:39,-6.4167,20.8,92.64,16,0,6.85
496,Gat,IL,2021-08-04 09:18:40,31.61,34.7642,101.39,21,0,9.26
497,Nakusp,CA,2021-08-04 09:18:41,50.2499,-117.8023,64.74,72,84,1.14
498,Kanniyakumari,IN,2021-08-04 09:18:41,8.0833,77.5667,85.91,66,88,25.66
499,Jalu,LY,2021-08-04 09:18:41,29.0331,21.5482,101.3,17,0,10.29
500,Fukue,JP,2021-08-04 09:18:42,32.6881,128.8419,86.36,74,75,2.3
501,Humaita,BR,2021-08-04 09:18:42,-7.5061,-63.0208,69.19,58,34,1.3
502,Hulan,CN,2021-08-04 09:18:42,45.9833,126.6,77.11,91,100,10.09
503,Palu,ID,2021-08-04 09:18:43,-0.8917,119.8707,84.13,78,98,2.24
504,Yakeshi,CN,2021-08-04 09:18:43,49.2833,120.7333,60.78,97,99,4.72
505,Ossora,RU,2021-08-04 09:18:43,59.2353,163.0719,46.96,82,100,6.87
506,Bam,IR,2021-08-04 09:18:44,29.106,58.357,99.43,8,15,17.29
507,Victor Harbor,AU,2021-08-04 09:18:44,-35.5667,138.6167,55.72,84,32,10.63
508,Ust-Ilimsk,RU,2021-08-04 09:18:44,58.0006,102.6619,81.54,31,100,3.4
509,Bikaner,IN,2021-08-04 09:18:45,28.0167,73.3,98.8,39,82,4.32
510,Horsham,GB,2021-08-04 09:18:45,51.064,-0.3272,67.71,65,40,5.75
511,Camocim,BR,2021-08-04 09:18:45,-2.9022,-40.8411,73.49,91,66,8.55
512,Joshimath,IN,2021-08-04 09:18:46,30.5667,79.5667,78.17,83,76,6.29
513,At-Bashi,KG,2021-08-04 09:18:46,41.1702,75.8106,78.49,21,8,6.64
514,Bedele,ET,2021-08-04 09:18:46,8.456,36.353,67.01,78,33,1.16
515,Arman,RU,2021-08-04 09:18:47,59.7,150.1667,57.38,65,95,2.55
516,Ayagoz,KZ,2021-08-04 09:18:47,47.9714,80.4392,87.37,24,84,15.32
517,Moree,AU,2021-08-04 09:18:47,-29.4667,149.85,50.02,71,75,9.22
518,Riohacha,CO,2021-08-04 09:14:03,11.5444,-72.9072,77.27,86,79,4.9
519,Acarau,BR,2021-08-04 09:18:48,-2.8856,-40.12,74.26,88,38,10.07
520,Maple Creek,CA,2021-08-04 09:18:48,49.9168,-109.4848,72.01,44,5,5.86
521,Piranshahr,IR,2021-08-04 09:18:49,36.701,45.1413,85.71,28,10,9.89
522,Saint-Pierre,RE,2021-08-04 09:18:49,-21.3393,55.4781,73.08,68,75,21.85
523,Calama,CL,2021-08-04 09:18:50,-22.4667,-68.9333,37.89,52,0,18.41
524,Coihaique,CL,2021-08-04 09:18:50,-45.5752,-72.0662,26.55,100,0,1.14
525,Najran,SA,2021-08-04 09:18:50,17.4924,44.1277,99.25,19,43,15.79
526,Onalaska,US,2021-08-04 09:18:51,43.8844,-91.2351,66.06,94,1,5.75
527,Kalengwa,ZM,2021-08-04 09:18:51,-13.4659,25.0027,77.31,18,0,7.16
528,Naron,ES,2021-08-04 09:18:51,43.5167,-8.1528,71.69,94,92,6.17
529,Maragogi,BR,2021-08-04 09:18:52,-9.0122,-35.2225,71.58,91,78,9.1
530,La Paz,BO,2021-08-04 09:18:52,-16.5,-68.15,35.17,81,93,2.89
531,Cockburn Town,TC,2021-08-04 09:18:53,21.4612,-71.1419,81.7,77,98,19.82
532,Doka,SD,2021-08-04 09:18:53,13.5167,35.7667,84.31,53,50,8.23
533,Amazar,RU,2021-08-04 09:18:53,53.858,120.875,68.77,85,100,4.83
534,Evensk,RU,2021-08-04 09:18:54,61.95,159.2333,49.53,72,100,2.89
535,Sept-Iles,CA,2021-08-04 09:18:54,50.2001,-66.3821,52.05,86,20,3.0
536,Ocos,GT,2021-08-04 09:18:55,14.5094,-92.1933,82.31,80,99,8.5
537,Iberia,US,2021-08-04 09:18:55,29.9502,-91.7507,76.96,94,92,6.53
538,Port Augusta,AU,2021-08-04 09:18:55,-32.5,137.7667,53.74,72,100,6.22
539,Zhezkazgan,KZ,2021-08-04 09:18:56,47.8043,67.7144,91.99,22,27,15.9
540,Erzin,TR,2021-08-04 09:18:56,36.9559,36.2,97.32,32,0,6.15
541,Iwanai,JP,2021-08-04 09:18:56,42.9744,140.5089,77.14,94,33,3.85
542,Elk City,US,2021-08-04 09:18:57,35.412,-99.4043,62.82,82,1,0.0
543,Kandete,TZ,2021-08-04 09:18:57,-9.15,33.8,63.43,71,63,2.64
544,Mount Pleasant,US,2021-08-04 09:15:05,32.7941,-79.8626,71.58,96,90,3.0
545,Lugovoy,KZ,2021-08-04 09:18:58,42.9472,72.7644,97.02,12,9,8.86
546,Sibu,MY,2021-08-04 09:18:58,2.3,111.8167,77.31,88,40,2.3
547,Northfield,US,2021-08-04 09:18:59,44.4583,-93.1616,69.48,83,1,1.99
548,Nizhnyaya Tavda,RU,2021-08-04 09:18:59,57.6731,66.1725,80.74,39,82,4.45
549,Ekangala,ZA,2021-08-04 09:19:00,-25.6962,28.7492,65.64,38,0,4.18
550,Sobolevo,RU,2021-08-04 09:19:00,54.4299,31.8996,70.43,46,67,8.57
551,Karratha,AU,2021-08-04 09:19:00,-20.7377,116.8463,79.47,25,8,11.79
552,Chivay,PE,2021-08-04 09:19:01,-15.6383,-71.6011,40.19,80,95,4.61
553,Caramay,PH,2021-08-04 09:19:01,10.1815,119.236,86.11,71,99,10.87
554,Puerto Colombia,CO,2021-08-04 09:19:02,10.9878,-74.9547,80.51,82,100,4.9
555,Ipixuna,BR,2021-08-04 09:19:02,-1.7625,-48.8043,76.95,94,51,2.06
556,Fare,PF,2021-08-04 09:19:02,-16.7,-151.0167,78.78,77,16,10.4
557,Umm Lajj,SA,2021-08-04 09:19:03,25.0213,37.2685,96.58,47,46,18.16
